listing_id,first_review,last_review,number_of_reviews,accuracy_score,cleanliness_score,checkin_score,communication_score,location_score,value_score,rating
26926862,2018-07-23 04:00:00,2019-01-31 05:00:00,15,9,9,9,10,10,9,92
26965807,2018-07-21 04:00:00,2019-01-15 05:00:00,22,10,8,10,10,10,10,92
27009904,2018-08-24 04:00:00,2019-03-03 05:00:00,58,10,10,10,10,10,10,98
27012681,2018-08-13 04:00:00,2018-12-27 05:00:00,4,10,10,10,10,10,10,100
2711936,2015-01-04 05:00:00,2018-12-31 05:00:00,17,10,10,10,10,10,10,99
26798122,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
26805391,2018-08-18 04:00:00,2018-08-18 04:00:00,1,8,8,8,10,10,8,100
2686100,2017-09-27 04:00:00,2017-09-27 04:00:00,1,10,10,10,10,10,10,100
27031450,2018-08-08 04:00:00,2019-03-05 05:00:00,29,10,10,10,10,10,10,100
2706978,2014-06-18 04:00:00,2019-02-08 05:00:00,41,10,9,10,10,10,10,96
27084674,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
26785847,2018-07-31 04:00:00,2019-02-13 05:00:00,6,9,9,10,10,10,9,93
26843360,2018-07-19 04:00:00,2019-01-03 05:00:00,17,10,10,10,10,10,10,99
26737445,2018-08-11 04:00:00,2018-10-22 04:00:00,2,9,10,10,10,10,9,90
26712529,2018-08-24 04:00:00,2018-10-12 04:00:00,4,10,9,10,9,9,10,90
26934151,2018-08-12 04:00:00,2019-03-02 05:00:00,26,10,10,10,10,10,10,98
26942581,2018-11-01 04:00:00,2018-11-01 04:00:00,1,10,10,10,10,10,10,100
27156355,2018-09-05 04:00:00,2019-01-23 05:00:00,11,10,9,10,9,9,9,96
27156997,2018-08-06 04:00:00,2019-02-17 05:00:00,12,10,10,10,10,10,10,97
2682827,2014-10-18 04:00:00,2015-12-01 05:00:00,14,8,9,9,10,10,9,90
26832903,2018-08-10 04:00:00,2019-02-17 05:00:00,15,9,10,10,9,9,9,95
26916127,2018-07-24 04:00:00,2019-02-24 05:00:00,26,10,10,10,10,10,9,95
2700075,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27154192,2018-10-22 04:00:00,2018-12-30 05:00:00,7,10,10,10,10,10,10,94
26900171,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27044783,2018-08-14 04:00:00,2019-02-18 05:00:00,4,9,9,10,9,9,8,70
27045941,2018-08-16 04:00:00,2018-10-11 04:00:00,5,10,9,8,9,9,8,88
26728997,2018-07-15 04:00:00,2018-07-23 04:00:00,3,10,10,9,10,10,10,100
26770490,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
26814340,2018-07-20 04:00:00,2019-02-09 05:00:00,45,10,10,10,10,10,9,95
26899775,2018-07-31 04:00:00,2019-02-10 05:00:00,7,10,10,10,10,10,10,97
26925918,2018-07-30 04:00:00,2018-08-28 04:00:00,5,9,7,8,10,10,8,88
27011219,2018-11-03 04:00:00,2019-02-03 05:00:00,5,10,10,9,9,9,9,100
27131603,2018-08-08 04:00:00,2019-01-02 05:00:00,17,10,10,10,10,10,9,94
26832958,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
26950787,2018-07-22 04:00:00,2019-01-13 05:00:00,27,10,10,10,10,10,9,96
26739925,2018-07-21 04:00:00,2018-12-10 05:00:00,15,9,8,10,10,10,9,86
27020282,2018-07-26 04:00:00,2019-02-17 05:00:00,25,10,10,10,10,10,9,96
26829659,2018-07-21 04:00:00,2019-03-02 05:00:00,78,10,9,10,10,10,10,93
26740256,2018-07-12 04:00:00,2019-03-07 05:00:00,46,10,10,10,10,10,10,100
26815297,2018-10-01 04:00:00,2018-11-04 04:00:00,2,8,8,6,7,7,7,80
26816279,2018-08-13 04:00:00,2019-02-04 05:00:00,8,10,8,10,10,10,9,95
2688143,2014-06-08 04:00:00,2018-06-29 04:00:00,2,10,10,10,10,10,9,100
27041573,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27082981,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
26897800,2018-07-20 04:00:00,2019-01-23 05:00:00,49,10,10,9,10,10,9,93
26916776,2018-12-01 05:00:00,2019-02-08 05:00:00,4,8,10,10,10,10,9,90
26994348,2018-07-22 04:00:00,2018-09-30 04:00:00,6,10,10,10,10,10,10,100
27183245,2018-08-30 04:00:00,2019-02-23 05:00:00,20,10,10,10,9,9,10,100
27052571,2018-08-31 04:00:00,2019-03-05 05:00:00,14,9,9,9,9,9,9,93
27099976,2018-07-29 04:00:00,2018-12-22 05:00:00,6,9,8,9,10,10,8,80
27193598,2018-07-28 04:00:00,2019-03-06 05:00:00,34,10,10,10,10,10,9,94
2681380,2014-06-18 04:00:00,2019-01-28 05:00:00,112,10,10,10,10,10,9,95
26885396,2018-08-01 04:00:00,2019-01-29 05:00:00,19,10,9,9,10,10,9,96
27048862,2018-07-29 04:00:00,2019-02-17 05:00:00,21,9,8,9,9,9,9,87
27083634,2018-10-15 04:00:00,2019-01-31 05:00:00,3,10,8,10,10,10,10,93
27193472,2018-07-25 04:00:00,2018-07-25 04:00:00,1,10,10,10,10,10,9,95
26764641,2018-07-25 04:00:00,2019-01-17 05:00:00,18,10,9,9,9,9,9,91
2683147,2014-04-07 04:00:00,2019-02-05 05:00:00,56,10,10,10,10,10,10,98
26984962,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27009277,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
2728293,2016-06-13 04:00:00,2016-06-13 04:00:00,1,10,10,10,10,10,9,95
27270555,2018-08-26 04:00:00,2019-02-07 05:00:00,3,9,9,10,10,10,9,93
27272282,2018-08-13 04:00:00,2018-12-09 05:00:00,5,10,10,10,9,9,10,100
2729334,2014-06-08 04:00:00,2018-09-30 04:00:00,259,9,8,9,9,9,9,84
27378937,2018-10-28 04:00:00,2018-10-28 04:00:00,1,10,10,10,10,10,10,100
2738727,2014-05-04 04:00:00,2019-02-20 05:00:00,79,9,9,10,10,10,9,87
27466787,2018-08-31 04:00:00,2019-01-24 05:00:00,3,9,9,10,9,9,8,80
27366599,2018-08-06 04:00:00,2019-02-24 05:00:00,19,10,9,10,10,10,10,95
27400392,2019-01-01 05:00:00,2019-01-01 05:00:00,1,8,6,8,8,8,10,80
27489994,2018-08-10 04:00:00,2018-09-15 04:00:00,4,10,9,10,10,10,9,100
27371387,2018-08-05 04:00:00,2018-10-01 04:00:00,6,10,6,10,10,10,8,80
27489435,2019-02-07 05:00:00,2019-02-07 05:00:00,1,10,10,10,10,10,10,100
27226157,2018-09-07 04:00:00,2018-12-23 05:00:00,3,9,8,10,10,10,10,90
27499040,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27218347,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27436445,2018-12-10 05:00:00,2018-12-10 05:00:00,1,8,10,10,10,10,8,100
2748064,2014-05-05 04:00:00,2018-11-06 05:00:00,33,10,10,10,10,10,10,99
27265740,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27360647,2018-09-18 04:00:00,2019-01-01 05:00:00,3,10,9,10,10,10,9,93
27366716,2018-08-06 04:00:00,2019-01-06 05:00:00,19,8,8,9,8,8,9,78
27435788,2018-08-12 04:00:00,2018-12-28 05:00:00,4,10,9,10,10,10,9,95
2744390,2015-08-17 04:00:00,2015-08-17 04:00:00,1,10,10,10,10,10,10,100
27473087,2018-09-23 04:00:00,2018-10-14 04:00:00,2,10,10,10,10,10,10,100
2748736,2016-01-19 05:00:00,2019-02-05 05:00:00,17,10,10,10,10,10,9,96
27260453,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27350274,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27335708,2018-09-04 04:00:00,2019-01-02 05:00:00,6,10,10,10,10,10,10,100
27347264,2018-08-12 04:00:00,2019-03-03 05:00:00,29,10,10,10,10,10,9,94
27372346,2018-08-25 04:00:00,2019-01-04 05:00:00,7,10,10,10,10,10,9,100
27383511,2018-08-12 04:00:00,2018-08-13 04:00:00,2,6,4,6,6,6,6,60
27404002,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27429283,2018-08-23 04:00:00,2019-01-10 05:00:00,3,10,9,10,10,10,9,100
27479560,2018-09-09 04:00:00,2018-12-28 05:00:00,16,10,10,10,10,10,10,99
27226046,2018-08-09 04:00:00,2018-11-04 04:00:00,10,10,10,10,9,9,10,92
27502140,2018-10-11 04:00:00,2018-10-11 04:00:00,1,10,10,10,10,10,10,100
2724572,2014-05-30 04:00:00,2015-09-15 04:00:00,20,10,10,10,10,10,9,95
27355273,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27423052,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27452326,2018-08-09 04:00:00,2018-08-09 04:00:00,1,2,4,6,2,2,2,20
27457002,2018-08-10 04:00:00,2019-01-24 05:00:00,5,9,7,9,10,10,9,80
27498126,2018-09-16 04:00:00,2018-09-16 04:00:00,1,10,10,10,10,10,10,100
27254489,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27259809,2018-09-07 04:00:00,2019-01-10 05:00:00,12,10,10,10,10,10,10,100
27499564,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27500940,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
272706,2011-12-25 05:00:00,2017-06-18 04:00:00,7,10,10,10,10,10,10,97
27298515,2018-07-29 04:00:00,2018-12-25 05:00:00,12,10,10,10,10,10,10,98
27371134,2018-08-06 04:00:00,2018-08-19 04:00:00,3,10,10,10,10,10,10,100
2741869,2014-05-01 04:00:00,2019-03-04 05:00:00,93,9,9,10,10,10,9,92
27334415,2018-11-05 05:00:00,2019-02-15 05:00:00,8,10,10,9,9,9,9,89
27540180,2018-08-13 04:00:00,2018-08-28 04:00:00,4,9,10,10,10,10,10,90
27580166,2018-08-21 04:00:00,2019-03-02 05:00:00,9,10,10,10,10,10,10,100
27555785,2018-08-21 04:00:00,2019-02-15 05:00:00,12,10,10,10,10,10,10,100
27568548,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27602105,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27694500,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27784079,2018-10-22 04:00:00,2019-03-05 05:00:00,6,10,9,10,10,10,10,97
27868597,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27934911,2018-08-26 04:00:00,2019-01-01 05:00:00,5,9,10,10,10,10,10,92
27588840,2018-08-12 04:00:00,2019-02-27 05:00:00,25,10,9,10,9,9,9,93
27720921,2018-09-14 04:00:00,2018-12-20 05:00:00,21,10,10,10,10,10,10,99
27735420,2018-09-22 04:00:00,2019-02-26 05:00:00,8,10,10,10,9,9,10,100
27864530,2018-08-19 04:00:00,2018-12-30 05:00:00,3,10,10,10,10,10,10,100
27896304,2018-09-13 04:00:00,2018-11-04 04:00:00,3,10,9,10,10,10,10,93
27581537,2018-09-03 04:00:00,2018-10-08 04:00:00,2,10,9,10,10,10,9,100
27581612,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27592189,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
2764689,2018-02-20 05:00:00,2019-02-08 05:00:00,2,10,7,10,10,10,10,100
27617820,2019-02-01 05:00:00,2019-02-01 05:00:00,1,8,8,8,8,8,8,80
27586912,2018-09-27 04:00:00,2018-12-22 05:00:00,2,10,10,10,10,10,10,100
27621153,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27655549,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27789416,2018-09-01 04:00:00,2019-02-16 05:00:00,15,10,10,9,10,10,9,93
27842018,2018-12-31 05:00:00,2018-12-31 05:00:00,1,10,10,10,10,10,10,100
27842155,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27925739,2018-09-09 04:00:00,2019-02-18 05:00:00,7,9,10,10,9,9,9,91
27982664,2018-09-13 04:00:00,2018-11-03 04:00:00,3,10,10,10,10,10,10,100
27672638,2018-09-01 04:00:00,2019-02-25 05:00:00,6,10,10,10,10,10,9,83
27716426,2018-08-21 04:00:00,2019-02-25 05:00:00,36,10,9,10,10,10,10,94
27745034,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27935574,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27594466,2018-08-16 04:00:00,2018-11-04 04:00:00,9,9,8,10,9,9,8,78
27675306,2018-08-21 04:00:00,2019-01-02 05:00:00,8,10,9,10,10,10,9,97
27678298,2018-08-15 04:00:00,2018-10-12 04:00:00,2,10,10,10,10,10,9,100
2769600,2019-01-05 05:00:00,2019-01-05 05:00:00,1,10,10,10,10,10,8,100
27846336,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27810607,2018-09-16 04:00:00,2018-10-22 04:00:00,2,9,9,10,10,10,9,90
27823238,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27968507,2018-09-07 04:00:00,2018-10-14 04:00:00,7,10,10,10,10,10,9,97
27658304,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27678808,2018-08-17 04:00:00,2019-02-19 05:00:00,54,10,9,10,10,10,10,94
277133,2012-09-09 04:00:00,2018-09-27 04:00:00,23,9,9,10,10,10,9,96
27781404,2019-02-13 05:00:00,2019-02-13 05:00:00,1,10,10,10,10,10,10,100
27932125,2018-09-26 04:00:00,2019-01-30 05:00:00,10,10,10,10,10,10,10,100
27624168,2018-08-13 04:00:00,2018-08-13 04:00:00,1,10,10,10,10,10,9,95
27590773,2018-11-10 05:00:00,2018-11-10 05:00:00,1,10,10,10,10,10,10,100
27523761,2018-08-09 04:00:00,2019-02-09 05:00:00,6,9,10,10,10,10,10,100
27506396,2018-08-08 04:00:00,2019-01-01 05:00:00,7,9,9,9,9,9,9,94
27573376,2018-09-23 04:00:00,2019-02-03 05:00:00,4,10,9,10,10,10,10,100
27835986,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27968745,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27631138,2018-10-07 04:00:00,2019-01-26 05:00:00,4,10,9,10,10,10,10,90
27835298,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27899421,2018-09-26 04:00:00,2019-03-01 05:00:00,7,10,10,10,10,10,10,97
2794928,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27590667,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27650961,2019-02-07 05:00:00,2019-02-07 05:00:00,1,10,10,10,10,10,10,100
27667701,2018-08-12 04:00:00,2019-02-17 05:00:00,23,10,9,9,10,10,9,91
2774934,2014-04-16 04:00:00,2019-03-03 05:00:00,207,10,9,10,10,10,10,96
27768064,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27820099,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27942191,2018-09-29 04:00:00,2018-09-29 04:00:00,1,4,2,10,10,10,10,60
27534603,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27630706,2018-08-14 04:00:00,2018-09-01 04:00:00,2,10,8,8,9,9,8,70
27834501,2018-09-16 04:00:00,2019-01-23 05:00:00,6,10,10,10,10,10,10,100
27593455,2018-08-17 04:00:00,2019-01-02 05:00:00,5,8,8,10,10,10,8,84
27643974,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27716174,2018-08-19 04:00:00,2018-10-09 04:00:00,4,10,8,10,10,10,10,100
27556447,2018-09-29 04:00:00,2019-01-07 05:00:00,2,10,10,9,10,10,9,90
2758817,2014-04-15 04:00:00,2018-11-05 05:00:00,402,10,10,10,10,10,10,95
27588189,2018-08-19 04:00:00,2018-12-10 05:00:00,8,9,9,8,9,9,8,83
27569464,2018-09-14 04:00:00,2018-09-14 04:00:00,1,10,10,10,10,10,8,80
27568440,2019-01-01 05:00:00,2019-01-01 05:00:00,1,10,8,10,10,10,8,100
27590942,2018-09-09 04:00:00,2019-02-12 05:00:00,8,9,9,9,8,8,9,90
27719896,2018-09-17 04:00:00,2019-02-17 05:00:00,19,9,9,10,9,9,8,84
27873052,2018-10-05 04:00:00,2019-01-26 05:00:00,4,10,10,10,10,10,10,100
27937897,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27794194,2018-10-27 04:00:00,2018-12-24 05:00:00,2,10,10,10,10,10,10,100
2787408,2018-09-06 04:00:00,2018-09-06 04:00:00,1,10,10,10,10,10,9,95
27877418,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
279189,2012-06-01 04:00:00,2019-02-15 05:00:00,54,10,10,10,10,10,10,98
27710141,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27908073,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
2771028,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27791633,2018-09-08 04:00:00,2018-09-08 04:00:00,1,10,10,10,10,10,10,100
27805512,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27814857,2018-08-20 04:00:00,2018-11-23 05:00:00,3,10,10,10,10,10,9,93
27850396,2018-10-17 04:00:00,2019-02-15 05:00:00,7,10,10,10,10,10,10,100
27857771,2018-09-02 04:00:00,2018-10-01 04:00:00,3,10,9,10,10,10,9,100
27978908,2018-09-14 04:00:00,2019-03-01 05:00:00,31,10,10,10,10,10,10,97
28042682,2018-10-01 04:00:00,2018-10-01 04:00:00,1,10,10,10,10,10,9,95
27983911,2018-08-27 04:00:00,2018-08-27 04:00:00,1,10,10,10,10,10,10,100
28045781,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
27992809,2018-09-01 04:00:00,2019-02-17 05:00:00,5,10,10,10,10,10,8,88
28055051,2018-09-04 04:00:00,2018-12-09 05:00:00,8,10,9,10,10,10,10,98
27988478,2018-09-01 04:00:00,2018-09-01 04:00:00,1,10,10,10,10,10,8,100
28074234,2018-09-09 04:00:00,2019-02-14 05:00:00,17,10,10,10,10,10,9,94
28004169,2018-09-01 04:00:00,2019-02-17 05:00:00,3,9,10,5,8,8,7,73
28061127,2018-09-12 04:00:00,2018-09-12 04:00:00,1,10,10,10,10,10,9,95
28018993,2018-12-17 05:00:00,2018-12-17 05:00:00,1,10,10,10,10,10,10,100
28002020,2019-02-13 05:00:00,2019-02-13 05:00:00,1,2,2,4,6,6,2,20
28042455,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
28044029,2018-09-13 04:00:00,2018-12-25 05:00:00,10,10,10,10,10,10,10,98
28066479,2018-09-08 04:00:00,2019-01-05 05:00:00,5,10,10,10,10,10,10,100
27983285,2018-08-26 04:00:00,2018-08-26 04:00:00,1,10,10,10,10,10,10,100
27989463,2018-09-04 04:00:00,2019-02-23 05:00:00,18,10,10,10,10,10,10,100
279986,2011-12-14 05:00:00,2019-02-25 05:00:00,259,10,10,10,10,10,10,94
28037210,2018-11-02 04:00:00,2019-02-25 05:00:00,8,9,9,9,10,10,9,94
28250649,2018-10-10 04:00:00,2019-02-12 05:00:00,6,10,10,9,9,9,8,83
28148913,2018-09-11 04:00:00,2019-02-18 05:00:00,20,10,10,10,10,10,10,99
28124247,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
28283159,2018-09-26 04:00:00,2019-02-24 05:00:00,12,9,9,10,10,10,9,95
28211805,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
28214469,2018-09-16 04:00:00,2018-09-16 04:00:00,1,10,8,10,10,10,8,100
28252566,2018-09-14 04:00:00,2019-01-20 05:00:00,17,10,9,10,10,10,9,93
28093092,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
28106504,2018-09-21 04:00:00,2018-11-23 05:00:00,3,10,10,10,10,10,10,100
28307606,2018-10-11 04:00:00,2019-01-31 05:00:00,4,10,10,10,10,10,10,100
28153529,2018-09-19 04:00:00,2019-02-16 05:00:00,4,10,8,10,10,10,10,100
28214293,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
28218289,2018-09-08 04:00:00,2018-09-08 04:00:00,1,10,10,10,10,10,10,100
28284242,2018-12-10 05:00:00,2018-12-10 05:00:00,1,8,6,10,10,10,8,80
28121603,2018-09-10 04:00:00,2019-02-18 05:00:00,11,9,9,9,10,10,9,91
28117290,2018-09-12 04:00:00,2019-03-03 05:00:00,31,10,10,10,10,10,10,96
28135397,2018-11-09 05:00:00,2019-02-04 05:00:00,2,10,10,10,10,10,10,90
28221594,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
28258693,2019-02-07 05:00:00,2019-02-09 05:00:00,2,2,2,2,2,2,2,20
28286667,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
28135558,2018-09-09 04:00:00,2019-02-19 05:00:00,8,10,10,10,10,10,10,100
2828190,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
2814931,2014-10-10 04:00:00,2017-11-11 05:00:00,89,9,9,9,9,9,9,91
28197193,2018-10-16 04:00:00,2018-11-03 04:00:00,3,8,6,9,10,10,9,73
28232832,2018-10-01 04:00:00,2019-02-13 05:00:00,21,10,9,10,10,10,10,93
2820832,2017-02-26 05:00:00,2019-02-23 05:00:00,5,10,10,10,10,10,10,96
28301490,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
28164566,2019-01-21 05:00:00,2019-01-21 05:00:00,1,10,10,10,10,10,10,100
28190215,2018-09-10 04:00:00,2018-11-18 05:00:00,6,10,10,10,9,9,9,97
28231022,2018-10-10 04:00:00,2018-12-29 05:00:00,4,10,9,9,9,9,9,90
28159180,2018-09-13 04:00:00,2018-12-30 05:00:00,8,9,9,10,10,10,9,85
28251522,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
28384929,2019-01-16 05:00:00,2019-01-16 05:00:00,1,10,10,10,10,10,10,100
28341908,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
28377485,2018-09-12 04:00:00,2018-12-01 05:00:00,4,10,10,10,10,10,10,100
28384382,2018-09-29 04:00:00,2018-12-19 05:00:00,2,10,10,10,10,10,10,100
28345512,2018-09-28 04:00:00,2019-01-05 05:00:00,3,10,10,10,10,10,10,100
28372300,2018-09-23 04:00:00,2019-03-04 05:00:00,11,9,9,10,10,10,9,96
28372626,2018-09-15 04:00:00,2019-02-17 05:00:00,11,10,9,10,10,10,9,93
2843976,2014-05-07 04:00:00,2019-02-03 05:00:00,134,10,10,10,10,10,9,93
2838442,2014-09-11 04:00:00,2019-02-28 05:00:00,86,10,10,10,10,10,10,98
28358504,2018-09-21 04:00:00,2018-09-21 04:00:00,1,10,10,10,10,10,10,100
28387985,2018-09-22 04:00:00,2019-02-23 05:00:00,18,10,10,10,10,10,10,99
28398832,2018-11-11 05:00:00,2019-02-14 05:00:00,20,10,10,10,10,10,10,100
28402495,2018-09-17 04:00:00,2018-09-17 04:00:00,1,10,10,8,10,10,10,100
28429941,2018-09-21 04:00:00,2019-01-30 05:00:00,14,9,8,9,9,9,9,83
28407128,2018-10-11 04:00:00,2019-02-23 05:00:00,25,10,9,10,10,10,9,99
28345462,2018-09-14 04:00:00,2019-02-05 05:00:00,15,10,10,10,10,10,10,99
28335993,2018-10-16 04:00:00,2018-11-15 05:00:00,6,10,10,9,10,10,10,92
28350222,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
28352168,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
28359289,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
28339807,2018-11-04 04:00:00,2019-01-28 05:00:00,11,10,10,10,10,10,9,98
28378574,2018-09-30 04:00:00,2019-02-19 05:00:00,10,9,9,10,9,9,9,94
28378655,2018-10-08 04:00:00,2018-12-29 05:00:00,3,10,10,10,10,10,10,100
28373585,2018-09-17 04:00:00,2019-02-19 05:00:00,16,10,10,10,10,10,10,94
28432923,2018-09-15 04:00:00,2019-02-03 05:00:00,7,9,8,9,10,10,8,80
28438885,2019-02-09 05:00:00,2019-02-21 05:00:00,2,10,10,10,10,10,10,100
28351330,2018-10-14 04:00:00,2018-10-14 04:00:00,1,2,2,2,10,10,2,20
28368562,2018-09-23 04:00:00,2018-09-23 04:00:00,1,10,10,10,10,10,10,100
28453855,2018-10-29 04:00:00,2018-12-07 05:00:00,4,9,10,9,8,8,9,90
28481642,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
28491189,2018-10-02 04:00:00,2019-02-03 05:00:00,6,10,9,10,10,10,9,93
28469726,2018-09-23 04:00:00,2019-02-17 05:00:00,4,9,9,10,10,10,9,85
2851471,2014-06-30 04:00:00,2019-01-31 05:00:00,54,10,10,10,10,10,10,96
2853509,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
28557881,2018-09-26 04:00:00,2018-09-28 04:00:00,2,9,10,10,10,10,9,100
28475232,2018-10-09 04:00:00,2018-10-09 04:00:00,1,8,10,10,10,10,8,100
28493488,2018-11-22 05:00:00,2018-12-10 05:00:00,2,10,10,10,10,10,10,100
28515788,2018-11-07 05:00:00,2018-11-07 05:00:00,1,10,10,10,10,10,8,80
28559171,2018-09-22 04:00:00,2019-03-10 05:00:00,35,10,10,10,10,10,9,93
28442272,2018-11-11 05:00:00,2019-01-12 05:00:00,4,9,10,10,10,10,9,85
28497422,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
28493846,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
28458941,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
28508345,2018-09-20 04:00:00,2018-09-20 04:00:00,1,10,10,10,10,10,8,100
28515003,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
28538269,2018-09-30 04:00:00,2018-12-31 05:00:00,3,10,10,10,10,10,9,100
28516771,2018-09-25 04:00:00,2019-03-02 05:00:00,47,10,9,10,10,10,9,94
28463956,2018-11-07 05:00:00,2019-01-28 05:00:00,8,10,10,10,10,10,10,95
28483681,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
28466724,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
28532203,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
28545400,2018-10-16 04:00:00,2019-02-23 05:00:00,14,10,9,10,10,10,10,94
